"LVL 10-11"
"S.No.","First Name","Last Name","Company Name","Title","Cost Code","Instance Id","MAC","Instance Type","Crew","Union","Phone ","Email","Race ","Sex","MWBE","RFID/ NFC","$/MH","Employee Id","Last Seen Location","Last Seen Time","Battery level","Project Code"
"173","Lincoln","Bode","Gaylor Electric","Electrical",,"ABCDE44A513E","C3000016923E",,,,,,,,,"0000000000721148","",,"LVL 09","06/13/2025 05:03 PM","82",
"174","Tom","Christiansen","Microsoft","Project Manager",,"ABCDE44AA099","C300000B145E",,"Supervision",,,,,,,"0000000000724779","",,"LVL 10","06/21/2025 04:29 PM","72",
"175","Magali","Waters","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers - K027AA7","04/10/2022 05:25 AM","null",
"176","Dexter","Lynch","Schneider Electric","Engineer",,"ABCDE44A07EB","C30000220750",,,,,,,,,"0000000000673440","",,"Office Parking Lot - Zone A","08/02/2024 02:22 PM","80",
"177","Jan","Orn","Beaver","Operator",,"AC233F8B23A8","ac233f8b23a8",,,,,,,,,"0000000003586516","",,"","","51",
"178","Bobbie","Harvey","MMR","Electrical",,"ABCDE44AA504","C300000B15F3",,"Craft",,,,,,,"0000000000690953","",,"Trailers","05/06/2025 08:39 AM","72",
"179","Alyssa","Hudson","Schneider Electric",,,"000000000295","AC233FE6C7D3",,,,,,,,,,"",,"Water Tower - K0277BF","06/22/2022 03:30 PM","57",
"180","Marcellus","Kreiger","ALC","Controls",,"6434","AC233FE7E072",,,,,,,,,"0000000004548903","",,"Office Parking Lot 2 - K027AED","12/13/2023 03:05 PM","57",
"181","Carter","Lockman","Stultz","HVAC",,"6791","AC233FE7E1D7",,,,,,,,,"0000000004485237","",,"LVL 09","04/04/2025 02:07 PM","57",
"182","Idell","Mann","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers - K027AA7","06/28/2022 08:05 AM","null",
"183","Phebe","Ritchie","Beaver","Line",,"000000002141","AC233FAB8A1B",,,,,,,,,,"",,"","","55",
"184","Claudio","McCullough","IES","Telecom",,"ABCDE44AB469","C300000B19B8",,,,,,,,,"0000000000732753","",,"LVL 09","04/04/2024 05:11 PM","72",
"185","Iliana","McDermott","Directline","Safety Engineer",,"ABCDE41D9500","AC233FE4222E",,"Safety",,,,,"","","0000000007540537","",,"LVL 11","09/09/2025 07:53 AM","54",
"186","Arlette","Kuphal","Baker","Finisher ",,"ABCDE44A3F50","C3000036FBA4",,"Craft",,,,,,,,"",,"LVL 11","01/02/2025 11:47 AM","87",
"187","Gerald","Hills","Biggs","Utility",,"6717","AC233FE7E18D",,"Supervision",,,,,,,"0000000004519345","",,"Security Gate","03/21/2025 07:20 AM","57",
"188","Tracy","Crist","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:52 AM","null",
"189","Ofelia","McGlynn","ComNet","Data",,,,,,,,,,,,,"",,"LVL 09","07/01/2024 08:56 AM","null",
"190","Margo","Witting","Biggs","Pipe Layer",,,,,,,,,,,,,"",,"Security Gate","08/24/2023 01:08 PM","null",
"191","Charles","Johnston","MMR",,,,,,,,,,,,,,"",,"Col 2 Middle - K027AF0","03/05/2024 04:05 AM","null",
"192","Richie","Swift","Swansonrink","Engineer",,"ABCDE44AA267","C300000B1506",,"Craft",,,,,,,"0000000000736689","",,"Security Gate","10/15/2024 02:39 PM","72",
"193","Frank","Spencer","Precision Wall",,,"6886","AC233FE7E236",,,,,,,,,"0000000004520062","",,"Security Gate","12/05/2024 06:48 AM","57",
"194","Natividad","Hilll","ACI","Insulator",,"ABCDE44AA664","C300000B1693",,,,,,,,,"0000000000730126","",,"Trailers","05/15/2024 12:11 PM","72",
"195","Samella","Braun","MMR","Electric",,,,,,,,,,,,,"",,"LVL 09","09/10/2024 06:12 AM","null",
"196","Pete","Rippin","Associated Scaffolding",,,"ABCDE44A08AB","C30000220784",,,,,,,,,"0000000000675551","",,"Security Gate","05/06/2024 05:38 PM","80",
"197","Son","Blanda","Commscope","Fiber Tech",,"ABCDE44A842E","C30000169387",,,,,,,,,"0000000000719160","",,"LVL 09","04/17/2025 11:03 AM","82",
"198","Roger","Hintz","Baker","Finisher",,"ABCDE4517006","AC233F85339E",,"Craft",,,,,,,,"",,"","","48",
"199","Matthew","Hackett","Walbridge","Scheduling Engineer",,"ABCDE44A824E","C30000169375",,,,,,,,,"0000000000719159","",,"Tent","06/25/2024 11:38 AM","82",
"200","Lester","Breitenberg","MMP Painting","Painter",,"ABCDE44AA729","C300000B16D4",,"Craft",,,,,,,"0000000000731126","",,"LVL 09","02/05/2025 11:33 AM","72",
"201","Cira","Blanda","Progressive Mechanical",,,,,,,,,,,,,,"",,"Ring Road - K027A40","10/14/2022 01:15 PM","null",
"202","Brande","Fritsch","Murphy","Laborer",,"000000001150","AC233FA9BDF6",,"Craft","Non-Union",,,,,"Non MWBE",,"",,"K0242DB","09/29/2021 08:15 AM","47",
"203","Jordon","Powlowski","Corning","Field Engineer",,"ABCDE44A515E","C30000169240",,,,,,,,,"0000000000721441","",,"LVL 09","05/01/2025 05:33 PM","82",
"204","Amber","Prohaska","Power",,,"ABCDE44AA654","C300000B1689",,,,,,,,,"0000000000730002","",,"Security Gate","11/13/2024 06:40 AM","72",
"205","Tynisha","Huel","DCS","Door Repair",,"ABCDE31A3124","AC233FE07E4F",,"Craft",,,,,,,"0000000007557719","",,"Zone F","12/21/2021 06:58 AM","53",
"206","Morgan","Williamson","MMR","QC",,"ABCDE41D9282","ac233f8b2524",,"Craft",,,,,,,"0000000003556306","",,"Office Parking Lot - K027AED","05/04/2022 05:30 PM","52",
"207","Genny","Keebler","Murphy",,,,,,"Craft",,,,,,,,"",,"","","null",
"208","Hsiu","Schumm","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"K027AA7","03/25/2022 09:20 AM","null",
"209","Nikia","Batz","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"K027B4D","03/25/2022 09:05 AM","null",
"210","Chanelle","Wehner","Adman","Electric",,"ABCDE34E1418","AC233FAA0C6F",,"Craft",,,,,,,"0000000003533291","",,"K0242DB","11/19/2021 05:15 PM","48",
"211","Chung","Langworth","Baker","Carpenter",,"6934","AC233FE7E266",,"CARPENTER",,,,,,,"0000000004496064","",,"Muster Tent 2 - K027ADD","11/30/2023 05:00 PM","57",
"212","Ellen","Bernier","Schneider Electric",,,"000000000271","AC233FE6C7BB",,,,,,,,,,"",,"LVL 09","04/26/2024 04:06 PM","57",
"213","Roselia","Wilderman","PWI","Foreman",,"6005","AC233FE7DEC5",,"Management",,,,,,,"0000000004519364","",,"LVL 09","02/08/2025 07:35 AM","57",
"214","Georgeann","Jerde","Progressive Mechanical","pipefitter",,,,,,,,,,,,,"",,"Tent","07/25/2022 02:29 PM","null",
"215","David","Bayer","Beaver","Operator",,,,,,,,,,,,,"",,"Trailers - K027AA7","06/28/2022 07:05 AM","null",
"216","Lenora","Jones","Precision Wall","Finisher",,"6115","AC233FE7DF33",,,,,,,,,"0000000004473548","",,"LVL 09","04/14/2025 02:00 PM","57",
"217","Raye","Schroeder","Stultz","HVAC",,"2040","AC233FAB89B6",,,,,,,,,,"",,"K0242DB","02/24/2022 02:20 PM","53",
"218","Marlana","Gutkowski","Rosendin",,,"ABCDE44AB471","C300000B19BA",,,,,,,,,"0000000000732812","",,"Muster Tent 2 - K027ADD","12/06/2023 04:30 PM","72",
"219","Rey","Maggio","JR Tharpe Trucking","Driver",,,,,,,,,,,,,"",,"Zone F - RT 4","02/21/2023 06:42 AM","null",
"220","Asuncion","Towne","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers","10/12/2023 02:52 PM","null",
"221","Agustin","Schowalter","Walbridge","Superintendent",,"0000000178","AC233F799916",,"Supervision",,,,,,"Non MWBE","0000000003227143","",,"Office-KA27aea","04/20/2022 03:05 PM","45",
"222","Galen","Runte","W.S. Construction","Iron Worker",,"ABCDE4517005","AC233F85339F",,"Craft",,,,,,,,"",,"Zone B","11/04/2021 02:53 PM","48",
"223","Jaime","Dickinson","PWI","Laborer",,"ABCDE44AA552","C300000B1623",,"Craft",,,,,,,"0000000000730051","",,"- Zone D 1","06/14/2024 02:16 PM","72",
"224","Shawanda","Hickle","Precision Wall","Finisher",,,,,"Craft",,,,,,,,"",,"Zone F - RT 6","10/03/2022 02:41 PM","null",
"225","Lloyd","Bernhard","Microsoft","Construction Manager",,"ABCDE44A570E","C30000169277",,"Craft",,,,,,,"0000000000720319","",,"LVL 09","06/25/2025 09:49 AM","82",
"226","Christian","Trantow","A & A Rigging","Rigger",,"ABCDE41D9278","ac233f8b252a",,"Craft",,,,,,,"0000000003574095","",,"K0277BF","11/15/2021 01:10 PM","52",
"227","Elise","Cummings","Haymes Brothers","Supervisor",,"ABCDE41D5574","AC233FA983AA",,"Supervision",,,,,,,,"",,"LVL 11","11/13/2025 02:09 PM","46",
"228","Garry","Mayer","Microsoft","Logistics",,"000000000290","AC233FE6C7CE",,,,,,,,,,"",,"Zone F","04/19/2022 09:37 AM","57",
"229","Napoleon","Brakus","MMR","Electrician",,,,,,,,,,,,,"",,"Zone A","03/03/2022 01:34 PM","null",
"230","Loris","Crooks","Rosendin","Electrical",,"ABCDE44A325E","C30000169182",,,,,,,,,"0000000000887652","",,"Security Gate","09/27/2024 12:26 PM","82",
"231","Marcus","Murray","Aggreko","HVAC",,"6793","AC233FE7E1D9",,,,,,,,,"0000000004485216","",,"Colo Exterior - K027AE0","05/23/2023 10:05 AM","57",
"232","Lauryn","McKenzie","ACI","Millwright",,"ABCDE44AC219","C30000079417",,"Craft",,,,,,,,"",,"Security Gate","03/14/2025 11:39 AM","71",
"233","Linette","Gulgowski","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"","","null",
"234","Marcella","Satterfield","Walbridge","Project Manager",,"000000000144","AC233F7998F4",,"Management","Non-Union",,,,,"Non MWBE","0000000003157324","",,"K027ADA","11/11/2021 02:40 PM","44",
"235","Deshawn","Bauch","Schneider Electric",,,"000000000045","AC233FE6C6D9",,,,,,,,,,"",,"Water Tower - K027AF0","06/23/2022 03:40 PM","57",
"236","Dori","Jenkins","MMR","Electrician",,,,,,,,,,,,,"",,"Trailers","05/11/2024 02:29 AM","null",
"237","Ismael","Abernathy","MMR",,,,,,,,,,,,,,"",,"Gate Zone","09/05/2024 07:02 AM","null",
"238","Minna","Borer","Terracon","Materials Technician",,"6274","AC233FE7DFD2",,,,,,,,,"0000000007525412","",,"Security Gate","01/13/2025 05:54 PM","57",
"239","Petra","Christiansen","Terracon","QC",,"AC233F8B23B3","ac233f8b23b3",,,"",,,,,,"0000000003574091","","","","","51",""
"240","Shelby","Thompson","Walbridge","Electrical Super",,"ABCDE44AA146","C300000B148D",,,,,,,,,"0000000000738091","",,"Main Entrance South Gate - K027AAD","03/01/2024 08:55 AM","72",
"241","Christa","Mante","Precision Wall","Framing",,,,,"Craft",,,,,,,,"",,"","","null",
"242","Florida","Walter","MMR","Termination",,,,,"Craft",,,,,,,,"",,"Trailers","02/26/2025 09:20 AM","null",
"243","Nigel","Stehr","Beaver","Guardrail",,"ABCDE41D8166","AC233F8D4CF5",,,,,,,,,"0000000007575179","",,"","11/13/2025 02:21 PM","50",
"244","Etta","Schowalter","MMP Painting","Painter",,"ABCDE44A08BC","C30000220795",,,,,,,,,"0000000000680532","",,"Office Parking Lot - Zone A","09/28/2024 02:21 PM","80",
"245","Christal","Kuhn","Progressive Mechanical","Plumber",,"ABCDE31A3137","AC233FE07E40",,"Craft",,,,,,,"0000000007548430","",,"Zone F - K027A98","09/02/2022 11:40 AM","53",
"246","Reid","Kling","Lewis Metal Works","Welder",,"ABCDE44AB159","C300000B1882",,,,,,,,,"0000000000729885","",,"Security Gate","05/31/2024 06:56 AM","72",
"247","Florencio","Ledner","MMR","Journeyman",,,,,,,,,,,,,"",,"","","null",
"248","Shad","Abernathy","Old Dominion Insulators",,,"ABCDE44A3F10","C3000036FB64",,,,,,,,,,"",,"Office Parking Lot - Zone A","12/23/2024 06:48 AM","87",
"249","Chauncey","Gottlieb","Rosendin",,,"ABCDE44AB476","C300000B19BF",,,,,,,,,"0000000000732733","",,"LVL 09","11/12/2025 01:30 PM","72",
"250","Tracey","Langworth","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"- Zone D 1","03/12/2024 02:15 PM","null",
"251","Mickey","Bosco","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Zone F - K027B4B","10/12/2023 02:35 PM","null",
"252","Jeanette","Will","N.D.C.",,,"ABCDE44A404E","C300001691D1",,,,,,,,,"0000000000721271","",,"Security Gate","10/09/2024 10:40 AM","82",
"253","Jeramy","Rodriguez","MMR","Electrical",,,,,,,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:21 AM","null",
"254","Danial","Brakus","MMR","Electrician",,"6299","AC233FE7DFEB",,"Craft",,,,,,,"0000000007524201","",,"LVL 09","05/06/2025 09:16 AM","57",
"255","Nereida","Collier","Schneider Electric","UPS",,"000000000242","AC233FE6C79E",,,,,,,,,,"",,"Colo 2","12/20/2022 03:57 PM","57",
"256","Kory","Reichel","Biggs",,,"6276","AC233FE7DFD4",,,,,,,,,"0000000007523975","",,"LVL 09","08/28/2025 03:30 PM","57",
"257","Bernadette","Welch","CRMP","Truck Driver",,"0000000091","AC233F7998BF",,"Craft","Non-Union",,,"Black","Male",,"0000000003194106","",,"- Zone D 1","05/10/2024 01:58 PM","45",
"258","Bobby","Marquardt","Johnson Controls","Installer",,"6184","AC233FE7DF78",,"Craft",,,,,,,"0000000004505216","",,"LVL 09","03/24/2025 08:07 AM","57",
"259","Kristel","Thiel","Schneider Electric","DC Tech",,"ABCDE44AB438","C300000B1999",,"Craft",,,,,,,"0000000000685329","",,"Main Entrance South Gate - K027AAD","12/08/2023 05:00 PM","72",
"260","Blake","Wehner","IES","Communications Tech",,"ABCDE44AA788","C300000B170F",,,,,,,,,"0000000000731454","",,"Office Parking Lot - Zone A","03/06/2024 11:22 AM","72",
"261","Samual","Lebsack","ACI","Tech",,,,,,,,,,,,,"",,"","","null",
"262","Pete","Cronin","Security Services","Electrician",,"000000000951","AC233FA9BD2F",,"Craft",,,,,,,,"",,"RT 2","07/24/2021 12:32 PM","47",
"263","Janeen","Walter","MMR","Electrician",,"ABCDE31A3186","AC233FE07D5B",,"Craft",,,,,,,"0000000007525992","",,"Water Tower","06/22/2022 04:28 PM","53",
"264","Delphia","Streich","MMR","Electrical",,,,,,,,,,,,,"",,"Zone F - K027B4B","10/18/2023 07:26 AM","null",
"265","Arla","Miller","W.S. Construction","",,"6358","AC233FE7E026",,"Craft",,,,,,,"0000000007525881","",,"Security Gate","06/21/2024 03:52 PM","57",
"266","Antone","Cummerata","W.S. Construction","Iron Worker",,"ABCDE4517103","AC233F853366",,"Craft",,,,,,,,"",,"K0242DB","08/18/2021 10:26 AM","48",
"267","Aldo","Wunsch","IES","Telecom",,"6729","AC233FE7E199",,"Craft",,,,,,,"0000000004485268","",,"Security Gate","06/12/2024 03:44 PM","57",
"268","Porsha","Huels","Precision Wall",,,"6951","AC233FE7E277",,,,,,,,,"0000000004519742","",,"Tent","11/15/2024 02:50 PM","57",
"269","Jerri","Dietrich","Brocklyn","Driver",,"ABCDE41D9452","AC233FE421FE",,,,,,,,,"0000000007573496","",,"Ring Road","03/01/2025 12:04 PM","54",
"270","Sammy","Terry","EPS","Field Tech",,"ABCDE41D5592","AC233FA983C0",,"Craft",,,,,,,,"",,"Colo 5 - K0354FB","05/01/2023 10:51 AM","46",
"271","Darrin","Kilback","Gaylor Electric",,,"ABCDE44A09D2","C3000022081B",,,,,,,,,"0000000000671665","",,"LVL 10","10/29/2025 11:58 AM","80",
"272","Branden","Heathcote","PMI","Pipefitter",,"ABCDE41D9353","AC233FE4219B",,"Craft",,,,,,,"0000000007573458","",,"Trailers","01/28/2022 06:52 PM","54",
"273","Lazaro","Wehner","Walbridge","Project Coordinator",,"6602","AC233FE7E11A",,"Management","Non-Union",,,,"","","0000000004520042","",,"Office Parking Lot - Zone A","09/06/2024 10:51 AM","57",
"274","Elizabeth","Keeling","Gaylor Electric","Electrical",,,,,,,,,,,,,"",,"Security Gate","01/24/2025 06:15 AM","null",
"275","Jordon","Morissette","Murphy",,,"ABCDE44A3FAA","C3000036FBFE",,,,,,,,,,"",,"LVL 09","11/12/2025 06:52 AM","87",
"276","Gus","Hermann","Gaylor Electric","Electrical",,"ABCDE44A575E","C3000016927C",,,,,,,,,"0000000000688573","",,"LVL 11","08/27/2025 11:03 AM","82",
"277","Wilfredo","Keebler","W.S. Construction","Roof",,"6064","AC233FE7DF00",,"Craft",,,,,,,"0000000004548931","",,"","11/13/2025 06:16 AM","57",
"278","Kaylene","Walter","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Trailers - K027ADF","09/07/2023 03:30 PM","null",
"279","Claude","Little","MultiService","Insulator ",,"ABCDE44AB328","C300000B192B",,"Craft",,,,,,,"0000000000685300","",,"Gate South - K027AE2","10/16/2023 02:40 PM","72",
"280","Kurtis","Pollich","Precision Wall","Framer",,"ABCDE44AC226","C300000794B7",,"Craft",,,,,,,,"",,"Zone F - K027B4B","09/05/2023 09:05 AM","71",
"281","Tomi","Olson","MMR",,,,,,,,,,,,,,"",,"Col 2 Middle - K027AF0","01/02/2024 01:15 PM","null",
"282","Veola","Cartwright","Marshall Construction","Carpenter",,"6214","AC233FE7DF96",,"Craft",,,,,,,"0000000007551840","",,"LVL 09","04/15/2025 08:19 AM","57",
"283","Marylou","Tillman","MMP Painting",,,"ABCDE44A040C","C3000026372C",,,,,,,,,"0004825a3ab51990","",,"LVL 11","10/29/2025 12:23 PM","82",
"284","Maryanna","DuBuque","Stantec","SWPPP",,"ABCDE44A3F22","C3000036FB76",,"Craft",,,,,,,,"",,"Trailers","06/11/2025 11:12 AM","87",
"285","Dannie","Lynch","Rosendin","Electrical",,"6431","AC233FE7E06F",,"Craft",,,,,,,"0000000004548726","",,"Office Parking Lot - Zone A","05/09/2024 11:48 AM","57",
"286","Monika","Huels","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"K0204E3","10/12/2021 10:02 AM","null",
"287","Stanley","Koelpin","Biggs",,,"ABCDE44AA935","C300000B17A2",,,,,,,,,"0000000000736455","",,"Gate South - K027AE2","08/14/2023 03:40 PM","72",
"288","Edris","Parisian","Baker","Carpenter",,,,,"CARPENTER",,,,,,,,"",,"","","null",
"289","Maye","Schowalter","Progressive Mechanical","Fire Protection",,"ABCDE41D9006","AC233FE0E213",,"Craft",,,,,,,"0000000007579048","",,"Ring Road - K027A40","11/14/2022 09:30 AM","52",
"290","Russ","Muller","Lewis Metal Works","Millwright",,"ABCDE44AB162","C300000B1885",,"Craft",,,,,,,"0000000000724459","",,"Emergency Parking - K02776C","02/28/2024 02:05 PM","72",
"291","William","Corwin","Sachs","Electrician",,,,,"Craft",,,,,,,,"",,"K0242EF","09/14/2021 09:11 AM","null",
"292","Emile","Becker","Baker","Concrete Supervisor",,"ABCDE41D9346","ac233f8b241a",,"Supervision","",,,,"","","0000000003581756","","","Security Gate","01/28/2023 07:52 PM","52",""
"293","Carson","White","Baker","Concrete",,"ABCDE44AA309","C300000B1530",,,,,,,,,"0000000000738998","",,"Tent","06/11/2024 06:56 AM","72",
"294","Han","Waelchi","MMR","Electrician",,,,,"Craft",,,,,,,,"",,"Office Parking Lot - Zone A","02/10/2025 03:37 PM","null",
"295","Sydney","Nicolas","Schneider Electric","Electrical",,"6171","AC233FE7DF6B",,"Craft","",,,,,,"0000000004505398","","","Zone F - RT 4","12/13/2022 10:15 AM","57",""
"296","Joyce","Hoeger","Schneider Electric","Field Enginer",,"6910","AC233FE7E24E",,,,,,,,,"0000000004496111","",,"Zone F - K027AAD","07/29/2022 04:20 PM","57",
"297","Bee","Hessel","Gaylor Electric","Electrical",,"ABCDE44AA590","C300000B1649",,,,,,,,,"0000000000724707","",,"LVL 09","07/14/2025 02:02 PM","72",
"298","Connie","Cummerata","Associated Scaffolding","Scaffolding",,"ABCDE44A08AD","C30000220786",,,,,,,,,"0000000000675581","",,"Security Gate","06/24/2024 01:24 PM","80",
"299","Clarine","Gaylord","ACI","Millwright",,"ABCDE44A3DB5","C3000036FA09",,,,,,,,,,"",,"LVL 09","03/14/2025 09:45 AM","90",
"300","Shanell","Lynch","W.S. Construction","Iron Worker",,"6359","AC233FE7E027",,"Craft",,,,,,,"0000000007526073","",,"Security Gate","06/21/2024 01:41 PM","57",
"301","Tawanda","Turner","Biggs",,,"ABCDE44AA226","C300000B14DD",,,,,,,,,"0000000000724440","",,"LVL 09","04/18/2025 03:04 PM","72",
"302","Denver","Bins","Biggs","Utility",,"ABCDE44AA155","C300000B1496",,,,,,,,,"0000000000733303","",,"LVL 09","10/02/2025 06:19 AM","72",
"303","Clayton","Satterfield","Microsoft","IT",,"ABCDE44A593E","C3000016928E",,,,,,,,,"0000000000721979","",,"Security Gate","01/20/2025 07:59 AM","82",
"304","Lyman","Doyle","MMR","Electrical",,,,,"Craft",,,,,,,,"",,"Zone F - RT 5","11/02/2022 11:30 AM","null",
"305","Yen","Keebler","MMR","Apprentice",,,,,,,,,,,,,"",,"LVL 09","07/22/2024 08:32 AM","null",
"306","Paris","Bednar","MMR",,,,,,,,,,,,,,"",,"Trailers - K027B4D","10/18/2023 07:25 AM","null",
"307","Rick","Reinger","Slurry Paving","Seal Paver",,"AC233F8B24E5","ac233f8b24e5",,"Craft",,,,,,,"0000000003535983","",,"Colo Exterior","12/09/2021 12:54 PM","51",
"308","Olive","Ritchie","Irvine","HAC'S",,"ABCDE44AA858","C300000B1755",,"Craft",,,,,,,"0000000000730896","",,"LVL 09","09/10/2025 06:55 AM","72",
"309","Wayne","Koch","iconicx","Commissioning ",,"ABCDE44AA586","C300000B1645",,,,,,,,,"0000000000726174","",,"Office Parking Lot - Zone A","04/13/2024 04:07 PM","72",
"310","Pierre","Bernhard","Murphy",,,"ABCDE44A808E","C30000169365",,,,,,,,,"0000000000714759","",,"LVL 11","11/13/2025 08:20 AM","82",
"311","Aron","Ward","Walbridge","Project Engineer",,"ABCDE44AA990","C300000B17D9",,"Management",,,,,,,"0000000000724670","",,"Trailers","05/13/2025 01:16 PM","72",
"312","Garret","Ratke","T5","CFT",,"000000000375","AC233FE6C823",,"Craft",,,,,,,,"",,"Zone D - K027AB0","07/28/2023 12:10 PM","57",
"313","Devorah","Ziemann","W.O. Grubb","Sales/PM",,"ABCDE44AA430","C300000B15A9",,,,,,,,,"0000000000729906","",,"Security Gate","08/12/2024 11:08 AM","72",
"314","Janett","Hamill","MMP Painting","Painter",,"ABCDE44A916E","C300001693D1",,,,,,,,,"0000000000882366","",,"- Zone D 1","08/28/2024 07:44 AM","82",
"315","Dudley","D'Amore","Johnson Controls","Sprinklers",,"6508","AC233FE7E0BC",,"Craft",,,,,,,"0000000004505293","",,"Trailers","11/02/2023 04:38 PM","57",
"316","Grover","Rutherford","Beaver","Operator",,"000000001009","AC233FA9BD69",,"Craft",,,,,,,,"",,"Ring Road - K027785","09/29/2022 07:10 AM","47",
"317","Lulu","Dickens","DTS","Security",,"ABCDE44A3D8A","C3000036F9DE",,,,,,,,,,"",,"LVL 09","04/17/2025 02:07 PM","90",
"318","Cody","Botsford","MMR",,,,,,,,,,,,,,"",,"","","null",
"319","Noemi","Doyle","Gregory","Operator",,"ABCDE41D4454","AC233FA984D5",,"Craft",,,,,,,,"",,"RT 1","07/12/2021 11:11 AM","46",
"320","Tyrell","Huels","MMR","Electrical",,"000000000243","AC233FE6C79F",,"Craft",,,,,,,,"",,"Gate South - K027AE2","09/29/2023 10:25 AM","57",
"321","Jackie","Robel","Microsoft","DC Tech",,"ABCDE34E1473","AC233FAA0CA6",,"Supervision",,,,,,,"0000000003533213","",,"Colo Exterior - K027AE0","02/10/2023 05:15 PM","48",
"322","Elvis","Rice","Baker","Rodbuster",,"6918","AC233FE7E256",,,,,,,,,"0000000004496071","",,"Security Gate","12/09/2024 06:26 AM","57",
"323","Zackary","Shanahan","Precision Wall","Safety Manager",,"ABCDE41D9125","AC233FE0E28A",,"Craft",,,,,,,"0000000007579081","",,"Security Gate","07/09/2024 01:01 PM","52",
"324","Henry","Schulist","Precision Wall","Finisher",,"ABCDE44A608E","C3000016929D",,,,,,,,,"0000000000721263","",,"LVL 10","01/08/2025 05:05 PM","82",
"325","Willie","Schulist","Diversified","Security",,"ABCDE34E1416","AC233FAA0C6D",,"Craft",,,,,,,"0000000003607972","",,"K0277BF","01/14/2022 03:00 PM","48",
